taxa	taxid	superkingdom	clade	kingdom	family	genus
Geobacter sp. SVR	2495594	Bacteria	NA	NA	Geobacteraceae	Geobacter
Desulfuromonas soudanensis	1603606	Bacteria	NA	NA	Trichloromonadaceae	Deferrimonas
Desulfobulbus oligotrophicus	1909699	Bacteria	NA	NA	Desulfobulbaceae	Desulfobulbus
Microvenator marinus	2600177	Bacteria	delta/epsilon subdivisions	NA	Microvenatoraceae	Microvenator
Desulfomonile tiedjei	2358	Bacteria	NA	NA	Desulfomonilaceae	Desulfomonile
Silvanigrella aquatica	1915309	Bacteria	NA	NA	Silvanigrellaceae	Silvanigrella
Hydrogenophilus thermoluteolus	297	Bacteria	NA	NA	Hydrogenophilaceae	Hydrogenophilus
Aquirufa nivalisilvae	2516557	Bacteria	FCB group	NA	Cytophagaceae	Aquirufa
Hymenobacter oligotrophus	2319843	Bacteria	FCB group	NA	Hymenobacteraceae	Hymenobacter
Pontibacter pudoricolor	2694930	Bacteria	FCB group	NA	Hymenobacteraceae	Pontibacter
Runella slithyformis	106	Bacteria	FCB group	NA	Spirosomaceae	Runella
Bacteroides eggerthii	28111	Bacteria	FCB group	NA	Bacteroidaceae	Bacteroides
Flavobacterium sp. KK2020170	2830782	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium album	2175091	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Myroides sp. A21	1583100	Bacteria	FCB group	NA	Flavobacteriaceae	Myroides
Olleya sp. HaHaR_3_96	2745560	Bacteria	FCB group	NA	Flavobacteriaceae	Olleya
Antarcticibacterium flavum	2058175	Bacteria	FCB group	NA	Flavobacteriaceae	Antarcticibacterium
Cellulophaga sp. L1A9	2686362	Bacteria	FCB group	NA	Flavobacteriaceae	Cellulophaga
Gramella salexigens	1913577	Bacteria	FCB group	NA	Flavobacteriaceae	Gramella
Flagellimonas sp. CMM7	2654676	Bacteria	FCB group	NA	Flavobacteriaceae	Flagellimonas
Pukyongia salina	2094025	Bacteria	FCB group	NA	Flavobacteriaceae	Pukyongia
Salegentibacter salegens	143223	Bacteria	FCB group	NA	Flavobacteriaceae	Salegentibacter
Chryseobacterium sp. MEBOG07	2879939	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Bergeyella cardium	1585976	Bacteria	FCB group	NA	Weeksellaceae	Bergeyella
Blattabacterium sp. (Mastotermes darwiniensis)	39768	Bacteria	FCB group	NA	Blattabacteriaceae	Blattabacterium
Ichthyobacterium seriolicida	242600	Bacteria	FCB group	NA	Ichthyobacteriaceae	Ichthyobacterium
Sphingobacterium sp. DR205	2713573	Bacteria	FCB group	NA	Sphingobacteriaceae	Sphingobacterium
Mucilaginibacter xinganensis	1234841	Bacteria	FCB group	NA	Sphingobacteriaceae	Mucilaginibacter
Mucilaginibacter sp. 21P	2778902	Bacteria	FCB group	NA	Sphingobacteriaceae	Mucilaginibacter
Fibrobacter succinogenes	833	Bacteria	FCB group	NA	Fibrobacteraceae	Fibrobacter
Mariniblastus fucicola	980251	Bacteria	PVC group	NA	Pirellulaceae	Mariniblastus
Planctopirus limnophila	120	Bacteria	PVC group	NA	Planctomycetaceae	Planctopirus
Fuerstiella marisgermanici	1891926	Bacteria	PVC group	NA	Planctomycetaceae	Fuerstiella
Ereboglobus luteus	1796921	Bacteria	PVC group	NA	Opitutaceae	Ereboglobus
Candidatus Rhabdochlamydia porcellionis	225148	Bacteria	PVC group	NA	Rhabdochlamydiaceae	Candidatus Rhabdochlamydia
Candidatus Saccharimonas aalborgensis	1332188	Bacteria	Bacteria candidate phyla	NA	Candidatus Saccharimonadaceae	Candidatus Saccharimonas
Candidatus Minimicrobia vallesae	2841264	Bacteria	Bacteria candidate phyla	NA	NA	Candidatus Minimicrobia
Acetomicrobium mobile	97477	Bacteria	NA	NA	Acetomicrobiaceae	Acetomicrobium
Thermovibrio ammonificans	228745	Bacteria	NA	NA	Desulfurobacteriaceae	Thermovibrio
Atribacter laminatus	2847778	Bacteria	NA	NA	Atribacteraceae	Atribacter
Halovarius sp. SQT-29-1	2931975	Archaea	Stenosarchaea group	NA	Natrialbaceae	Halosolutus
Halalkaliarchaeum desulfuricum	2055893	Archaea	Stenosarchaea group	NA	Halorubraceae	Halalkaliarchaeum
Haladaptatus sp. PSR5	2884875	Archaea	Stenosarchaea group	NA	Halobacteriaceae	Haladaptatus
Methanocella paludicola	570267	Archaea	Stenosarchaea group	NA	Methanocellaceae	Methanocella
Methanobacterium lacus	877455	Archaea	Methanomada group	NA	Methanobacteriaceae	Methanobacterium
Ferroglobus placidus	54261	Archaea	NA	NA	Archaeoglobaceae	Ferroglobus
Archaeoglobus fulgidus	2234	Archaea	NA	NA	Archaeoglobaceae	Archaeoglobus
Sulfuracidifex tepidarius	1294262	Archaea	TACK group	NA	Sulfolobaceae	Sulfuracidifex
Infirmifilum uzonense	1550241	Archaea	TACK group	NA	Thermofilaceae	Infirmifilum
Suid betaherpesvirus 2	1608255	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Roseolovirus
Paundecimvirus PA11	2845961	Viruses	Duplodnaviria	Heunggongvirae	Zobellviridae	Paundecimvirus
Oxbow orthohantavirus	1980484	Viruses	Riboviria	Orthornavirae	Hantaviridae	Orthohantavirus
Snyder-Theilen feline sarcoma virus	11780	Viruses	Riboviria	Pararnavirae	Retroviridae	Gammaretrovirus
Hubei tetragnatha maxillosa virus 3	1923245	Viruses	Riboviria	NA	NA	NA
Chrysochromulina ericina virus	455364	Viruses	Varidnaviria	Bamfordvirae	Phycodnaviridae	NA
Heterosigma akashiwo virus 01	97195	Viruses	Varidnaviria	Bamfordvirae	Phycodnaviridae	Raphidovirus
Cotia virus	39444	Viruses	Varidnaviria	Bamfordvirae	Poxviridae	Oryzopoxvirus
Pandoravirus dulcis	1349409	Viruses	NA	NA	NA	Pandoravirus
Theileria orientalis	68886	Eukaryota	Sar	NA	Theileriidae	Theileria
Leishmania panamensis	5679	Eukaryota	Discoba	NA	Trypanosomatidae	Leishmania
Bacillus paralicheniformis	1648923	Bacteria	Terrabacteria group	NA	Bacillaceae	Bacillus
Bacillus sp. FJAT-22090	1581038	Bacteria	Terrabacteria group	NA	Bacillaceae	Bacillus
Bacillus sp. WP8	756828	Bacteria	Terrabacteria group	NA	Bacillaceae	Bacillus
Priestia sp. J2	2886505	Bacteria	Terrabacteria group	NA	Bacillaceae	Priestia
Pradoshia sp. D12	2651284	Bacteria	Terrabacteria group	NA	Bacillaceae	Pradoshia
Paenibacillus lutimineralis	2707005	Bacteria	Terrabacteria group	NA	Paenibacillaceae	Paenibacillus
Planococcus faecalis	1598147	Bacteria	Terrabacteria group	NA	Planococcaceae	Planococcus
Exiguobacterium sp. AT1b	360911	Bacteria	Terrabacteria group	NA	NA	Exiguobacterium
Lactobacillus sp. wkB8	1545702	Bacteria	Terrabacteria group	NA	Lactobacillaceae	Lactobacillus
Lactobacillus sp. 3B(2020)	2695882	Bacteria	Terrabacteria group	NA	Lactobacillaceae	Lactobacillus
Ligilactobacillus murinus	1622	Bacteria	Terrabacteria group	NA	Lactobacillaceae	Ligilactobacillus
Weissella paramesenteroides	1249	Bacteria	Terrabacteria group	NA	Lactobacillaceae	Weissella
Levilactobacillus koreensis	637971	Bacteria	Terrabacteria group	NA	Lactobacillaceae	Levilactobacillus
Paucilactobacillus nenjiangensis	1296540	Bacteria	Terrabacteria group	NA	Lactobacillaceae	Paucilactobacillus
Clostridium felsineum	36839	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Geosporobacter ferrireducens	1424294	Bacteria	Terrabacteria group	NA	Clostridiaceae	Geosporobacter
Lacrimispora saccharolytica	84030	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Lacrimispora
Vescimonas coprocola	2714355	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Vescimonas
Oscillibacter sp. NSJ-62	2763056	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Oscillibacter
Acetobacterium sp. KB-1	2184575	Bacteria	Terrabacteria group	NA	Eubacteriaceae	Acetobacterium
Heliomicrobium modesticaldum	35701	Bacteria	Terrabacteria group	NA	Heliobacteriaceae	Heliomicrobium
Caldicellulosiruptor diazotrophicus	2806205	Bacteria	Terrabacteria group	NA	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor
Caldicellulosiruptor changbaiensis	1222016	Bacteria	Terrabacteria group	NA	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor
Thermoanaerobacter siderophilus	106578	Bacteria	Terrabacteria group	NA	Thermoanaerobacteraceae	Thermoanaerobacter
Thermodesulfobium acidiphilum	1794699	Bacteria	Terrabacteria group	NA	Thermodesulfobiaceae	Thermodesulfobium
Methylomusa anaerophila	1930071	Bacteria	Terrabacteria group	NA	Sporomusaceae	Methylomusa
Mycolicibacterium arabiense	1286181	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacterium
Corynebacterium choanae	1862358	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium pelargi	1471400	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Rhodococcus sp. P-2	2795031	Bacteria	Terrabacteria group	NA	Nocardiaceae	Rhodococcus
Tessaracoccus aquimaris	1332264	Bacteria	Terrabacteria group	NA	Propionibacteriaceae	Tessaracoccus
Auraticoccus monumenti	675864	Bacteria	Terrabacteria group	NA	Propionibacteriaceae	Auraticoccus
Nocardioides okcheonensis	2894081	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Streptomyces sp. Rer75	2750011	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces sp. HF10	2692233	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces luteoverticillatus	66425	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces viridosporus	67581	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Kitasatospora sp. MMS16-BH015	2018025	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Kitasatospora
Arthrobacter sp. ERGS1:01	1704044	Bacteria	Terrabacteria group	NA	Micrococcaceae	Arthrobacter
Arthrobacter sp. FB24	290399	Bacteria	Terrabacteria group	NA	Micrococcaceae	Arthrobacter
Arthrobacter sp. PGP41	2079227	Bacteria	Terrabacteria group	NA	Micrococcaceae	Arthrobacter
Arthrobacter sp. NicSoilC5	2831000	Bacteria	Terrabacteria group	NA	Micrococcaceae	Arthrobacter
Sinomonas sp. R1AF57	2020377	Bacteria	Terrabacteria group	NA	Micrococcaceae	Sinomonas
Paeniglutamicibacter sp. Y32M11	2853258	Bacteria	Terrabacteria group	NA	Micrococcaceae	Paeniglutamicibacter
Microbacterium pygmaeum	370764	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microbacterium
Curtobacterium sp. TC1	2862880	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Curtobacterium
Agrococcus sp. SGAir0287	2070347	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Agrococcus
Ornithinimicrobium sp. INDO-MA30-4	2908651	Bacteria	Terrabacteria group	NA	Ornithinimicrobiaceae	Ornithinimicrobium
Xylanimonas allomyrinae	2509459	Bacteria	Terrabacteria group	NA	Promicromonosporaceae	Xylanimonas
Janibacter indicus	857417	Bacteria	Terrabacteria group	NA	Intrasporangiaceae	Janibacter
Ruania zhangjianzhongii	2603206	Bacteria	Terrabacteria group	NA	Ruaniaceae	Ruania
Ruania sp. M4N3S171	2897773	Bacteria	Terrabacteria group	NA	Ruaniaceae	Ruania
Oerskovia sp. KBS0722	1179673	Bacteria	Terrabacteria group	NA	Cellulomonadaceae	Oerskovia
Brevibacterium sandarakinum	629680	Bacteria	Terrabacteria group	NA	Brevibacteriaceae	Brevibacterium
Brevibacterium sp. SMBL_HHYL_HB1	2777556	Bacteria	Terrabacteria group	NA	Brevibacteriaceae	Brevibacterium
Amycolatopsis sp. AA4	1896961	Bacteria	Terrabacteria group	NA	Pseudonocardiaceae	Amycolatopsis
Micromonospora auratinigra	261654	Bacteria	Terrabacteria group	NA	Micromonosporaceae	Micromonospora
Jatrophihabitans sp. GAS493	1907575	Bacteria	Terrabacteria group	NA	Jatrophihabitantaceae	Jatrophihabitans
Candidatus Planktophila vernalis	1884907	Bacteria	Terrabacteria group	NA	Candidatus Nanopelagicaceae	Candidatus Planktophila
Adlercreutzia equolifaciens	446660	Bacteria	Terrabacteria group	NA	Eggerthellaceae	Adlercreutzia
Gordonibacter pamelaeae	471189	Bacteria	Terrabacteria group	NA	Eggerthellaceae	Gordonibacter
Arabiibacter massiliensis	1870985	Bacteria	Terrabacteria group	NA	Eggerthellaceae	Arabiibacter
Baekduia soli	496014	Bacteria	Terrabacteria group	NA	Baekduiaceae	Baekduia
Mycoplasma sp. E35C	2801918	Bacteria	Terrabacteria group	NA	Mycoplasmataceae	Mycoplasma
Mycoplasmopsis columbinasalis	114880	Bacteria	Terrabacteria group	NA	Mycoplasmataceae	Mycoplasmopsis
Ureaplasma diversum	42094	Bacteria	Terrabacteria group	NA	Mycoplasmataceae	Ureaplasma
Geminocystis sp. NIES-3708	1615909	Bacteria	Terrabacteria group	NA	Chroococcaceae	Geminocystis
Marinithermus hydrothermalis	186192	Bacteria	Terrabacteria group	NA	Thermaceae	Marinithermus
Brevefilum fermentans	1986204	Bacteria	Terrabacteria group	NA	Anaerolineaceae	Brevefilum
Ktedonosporobacter rubrisoli	2509675	Bacteria	Terrabacteria group	NA	Ktedonosporobacteraceae	Ktedonosporobacter
Enterobacter sp. JBIWA008	2831892	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Citrobacter sp. RHB25-C09	2742624	Bacteria	NA	NA	Enterobacteriaceae	Citrobacter
Erwinia tasmaniensis	338565	Bacteria	NA	NA	Erwiniaceae	Erwinia
Pantoea alhagi	1891675	Bacteria	NA	NA	Erwiniaceae	Pantoea
Serratia sp. JSRIV006	2831896	Bacteria	NA	NA	Yersiniaceae	Serratia
Serratia sp. 1D1416	2447890	Bacteria	NA	NA	Yersiniaceae	Serratia
Serratia entomophila	42906	Bacteria	NA	NA	Yersiniaceae	Serratia
Serratia quinivorans	137545	Bacteria	NA	NA	Yersiniaceae	Serratia
Yersinia kristensenii	28152	Bacteria	NA	NA	Yersiniaceae	Yersinia
Halomonas sp. THAF12	2587849	Bacteria	NA	NA	Halomonadaceae	Halomonas
Pseudomonas sp. Tri1	2823875	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas xantholysinigenes	2745490	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas yamanorum	515393	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas arsenicoxydans	702115	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Azotobacter chroococcum	353	Bacteria	NA	NA	Pseudomonadaceae	Azotobacter
Marinobacter sp. es.042	1761794	Bacteria	NA	NA	Marinobacteraceae	Marinobacter
Marinobacter nauticus	2743	Bacteria	NA	NA	Marinobacteraceae	Marinobacter
Lysobacter avium	2781023	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Dyella sp. M7H15-1	2501295	Bacteria	NA	NA	Rhodanobacteraceae	Dyella
Acinetobacter lactucae	1785128	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Shewanella yunxiaonensis	2829809	Bacteria	NA	NA	Shewanellaceae	Shewanella
Shewanella indica	768528	Bacteria	NA	NA	Shewanellaceae	Shewanella
Shewanella marisflavi	260364	Bacteria	NA	NA	Shewanellaceae	Shewanella
Shewanella sp. KX20019	2803864	Bacteria	NA	NA	Shewanellaceae	Shewanella
Shewanella glacialimarina	2590884	Bacteria	NA	NA	Shewanellaceae	Shewanella
Nitrosococcus oceani	1229	Bacteria	NA	NA	Chromatiaceae	Nitrosococcus
Candidatus Thiodictyon syntrophicum	1166950	Bacteria	NA	NA	Chromatiaceae	Thiodictyon
Sulfuriflexus mobilis	1811807	Bacteria	NA	NA	Granulosicoccaceae	Sulfuriflexus
Beggiatoa leptomitoformis	288004	Bacteria	NA	NA	Thiotrichaceae	Beggiatoa
Microbulbifer celer	435905	Bacteria	NA	NA	Microbulbiferaceae	Microbulbifer
Candidatus Thioglobus autotrophicus	1705394	Bacteria	NA	NA	NA	Candidatus Thioglobus
Bradyrhizobium sp. CCBAU 51753	1325100	Bacteria	NA	NA	Nitrobacteraceae	Bradyrhizobium
Bradyrhizobium sp. 195	2782662	Bacteria	NA	NA	Nitrobacteraceae	Bradyrhizobium
Bradyrhizobium sp. CCBAU 051011	858422	Bacteria	NA	NA	Nitrobacteraceae	Bradyrhizobium
Bradyrhizobium diazoefficiens	1355477	Bacteria	NA	NA	Nitrobacteraceae	Bradyrhizobium
Methylobacterium aquaticum	270351	Bacteria	NA	NA	Methylobacteriaceae	Methylobacterium
Microvirga sp. VF16	2807101	Bacteria	NA	NA	Methylobacteriaceae	Microvirga
Rhizobium sp. AB2/73	2795216	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Agrobacterium salinitolerans	1183413	Bacteria	NA	NA	Rhizobiaceae	Agrobacterium
Neorhizobium sp. SOG26	2060726	Bacteria	NA	NA	Rhizobiaceae	Neorhizobium
Hoeflea sp. IMCC20628	1620421	Bacteria	NA	NA	Phyllobacteriaceae	Hoeflea
Brucella sp. 458	2821140	Bacteria	NA	NA	Brucellaceae	Brucella
Stappia indica	538381	Bacteria	NA	NA	Stappiaceae	Stappia
Labrenzia sp. THAF82	2587861	Bacteria	NA	NA	Stappiaceae	Labrenzia
Bartonella clarridgeiae	56426	Bacteria	NA	NA	Bartonellaceae	Bartonella
Martelella mediterranea	293089	Bacteria	NA	NA	Aurantimonadaceae	Martelella
Breoghania sp. L-A4	2304600	Bacteria	NA	NA	Breoghaniaceae	Breoghania
Blastochloris tepida	2233851	Bacteria	NA	NA	Blastochloridaceae	Blastochloris
Sphingobium sp. CAP-1	2676077	Bacteria	NA	NA	Sphingomonadaceae	Sphingobium
Croceibacterium atlanticum	1267766	Bacteria	NA	NA	Erythrobacteraceae	Croceibacterium
Roseovarius sp. THAF27	2587850	Bacteria	NA	NA	Roseobacteraceae	Roseovarius
Komagataeibacter nataicola	265960	Bacteria	NA	NA	Acetobacteraceae	Komagataeibacter
Lichenicola cladoniae	1484109	Bacteria	NA	NA	Acetobacteraceae	Lichenicola
Azospirillum thermophilum	2202148	Bacteria	NA	NA	Azospirillaceae	Azospirillum
Campylobacter sp. RM16704	1500960	Bacteria	NA	NA	Campylobacteraceae	Campylobacter
Campylobacter lanienae	75658	Bacteria	NA	NA	Campylobacteraceae	Campylobacter
Helicobacter canadensis	123841	Bacteria	NA	NA	Helicobacteraceae	Helicobacter
Geomonas subterranea	2847989	Bacteria	NA	NA	Geobacteraceae	Geomonas
Acidovorax sp. HDW3	2714923	Bacteria	NA	NA	Comamonadaceae	Acidovorax
Rhodoferax sediminis	2509614	Bacteria	NA	NA	Comamonadaceae	Rhodoferax
Paraburkholderia terrae	311230	Bacteria	NA	NA	Burkholderiaceae	Paraburkholderia
Paraburkholderia caledonica	134536	Bacteria	NA	NA	Burkholderiaceae	Paraburkholderia
Paraburkholderia megapolitana	420953	Bacteria	NA	NA	Burkholderiaceae	Paraburkholderia
Cupriavidus sp. ISTL7	2771360	Bacteria	NA	NA	Burkholderiaceae	Cupriavidus
Polynucleobacter sp. MWH-Spelu-300-X4	2689109	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Achromobacter sp. MFA1 R4	1881016	Bacteria	NA	NA	Alcaligenaceae	Achromobacter
Bordetella avium	521	Bacteria	NA	NA	Alcaligenaceae	Bordetella
Advenella kashmirensis	310575	Bacteria	NA	NA	Alcaligenaceae	Advenella
Neisseria animalis	492	Bacteria	NA	NA	Neisseriaceae	Neisseria
Crenobacter cavernae	2290923	Bacteria	NA	NA	Neisseriaceae	Crenobacter
Deefgea sp. D17	2739061	Bacteria	NA	NA	Chromobacteriaceae	Deefgea
Aquaspirillum sp. LM1	1938604	Bacteria	NA	NA	Chromobacteriaceae	Aquaspirillum
Sulfuritalea hydrogenivorans	748811	Bacteria	NA	NA	Sterolibacteriaceae	Sulfuritalea
Nitrosospira sp. NRS527	155925	Bacteria	NA	NA	Nitrosomonadaceae	Nitrosospira
Azospira sp. I09	1765049	Bacteria	NA	NA	Rhodocyclaceae	Azospira
Hymenobacter sp. BT18	2835648	Bacteria	FCB group	NA	Hymenobacteraceae	Hymenobacter
Hymenobacter busanensis	2607656	Bacteria	FCB group	NA	Hymenobacteraceae	Hymenobacter
Polaribacter sp. KT 15	1896175	Bacteria	FCB group	NA	Flavobacteriaceae	Polaribacter
Polaribacter litorisediminis	1908341	Bacteria	FCB group	NA	Flavobacteriaceae	Polaribacter
Zunongwangia profunda	398743	Bacteria	FCB group	NA	Flavobacteriaceae	Zunongwangia
Gramella sp. MT6	2705471	Bacteria	FCB group	NA	Flavobacteriaceae	Gramella
Chryseobacterium sp.	1871047	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Apibacter sp. B3706	2656760	Bacteria	FCB group	NA	Weeksellaceae	Apibacter
Pseudocnuella soli	2502779	Bacteria	FCB group	NA	Chitinophagaceae	Pseudocnuella
Pedobacter suwonensis	332999	Bacteria	FCB group	NA	Sphingobacteriaceae	Pedobacter
Gemmatimonas phototrophica	1379270	Bacteria	FCB group	NA	Gemmatimonadaceae	Gemmatimonas
Spirochaeta thermophila	154	Bacteria	NA	NA	Spirochaetaceae	Spirochaeta
Singulisphaera acidiphila	466153	Bacteria	PVC group	NA	Isosphaeraceae	Singulisphaera
Polystyrenella longa	2528007	Bacteria	PVC group	NA	Planctomycetaceae	Polystyrenella
Granulicella sp. 5B5	1617967	Bacteria	NA	NA	Acidobacteriaceae	Granulicella
Denitrovibrio acetiphilus	118000	Bacteria	NA	NA	Geovibrionaceae	Denitrovibrio
Halobaculum sp. CBA1158	2904243	Archaea	Stenosarchaea group	NA	Halorubraceae	Halobaculum
Halapricum desulfuricans	2841257	Archaea	Stenosarchaea group	NA	Haloarculaceae	Halapricum
Methanomethylovorans hollandica	101192	Archaea	Stenosarchaea group	NA	Methanosarcinaceae	Methanomethylovorans
Pyrococcus kukulkanii	1609559	Archaea	NA	NA	Thermococcaceae	Pyrococcus
Sulfolobus sp. E5-1-F	2663019	Archaea	TACK group	NA	Sulfolobaceae	Sulfolobus
Saccharolobus shibatae	2286	Archaea	TACK group	NA	Sulfolobaceae	Saccharolobus
Murid gammaherpesvirus 4	33708	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Rhadinovirus
Pelagibacter phage HTVC008M	1283076	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Burkholderia phage phiE094	2781364	Viruses	Duplodnaviria	Heunggongvirae	Peduoviridae	Tigrvirus
Alcyoneusvirus K641	2560541	Viruses	Duplodnaviria	Heunggongvirae	NA	Alcyoneusvirus
Adoxophyes honmai entomopoxvirus	1993630	Viruses	Varidnaviria	Bamfordvirae	Poxviridae	Betaentomopoxvirus
Hemileuca species nucleopolyhedrovirus	2560521	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Ectropis obliqua nucleopolyhedrovirus	59376	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Vittaforma corneae	42399	Eukaryota	Opisthokonta	Fungi	Nosematidae	Vittaforma
Leishmania braziliensis	5660	Eukaryota	Discoba	NA	Trypanosomatidae	Leishmania
Bacillus sp. ZY-1-1	2093834	Bacteria	Terrabacteria group	NA	Bacillaceae	Bacillus
Bacillus sp. THAF10	2587848	Bacteria	Terrabacteria group	NA	Bacillaceae	Bacillus
Bacillus sp. 7D3	2851015	Bacteria	Terrabacteria group	NA	Bacillaceae	Bacillus
Oceanobacillus kimchii	746691	Bacteria	Terrabacteria group	NA	Bacillaceae	Oceanobacillus
Salicibibacter kimchii	2099786	Bacteria	Terrabacteria group	NA	Bacillaceae	Salicibibacter
Pontibacillus sp. HMF3514	2692425	Bacteria	Terrabacteria group	NA	Bacillaceae	Pontibacillus
Mesobacillus sp. S13	2880221	Bacteria	Terrabacteria group	NA	Bacillaceae	Mesobacillus
Brevibacillus sp. MMS20-4M-10-Y	2895522	Bacteria	Terrabacteria group	NA	Paenibacillaceae	Brevibacillus
Paenibacillus sp. FSL R7-0273	1536772	Bacteria	Terrabacteria group	NA	Paenibacillaceae	Paenibacillus
Paenibacillus sp. Y412MC10	481743	Bacteria	Terrabacteria group	NA	Paenibacillaceae	Paenibacillus
Paenibacillus dendritiformis	130049	Bacteria	Terrabacteria group	NA	Paenibacillaceae	Paenibacillus
Ligilactobacillus agilis	1601	Bacteria	Terrabacteria group	NA	Lactobacillaceae	Ligilactobacillus
Weissella koreensis	165096	Bacteria	Terrabacteria group	NA	Lactobacillaceae	Weissella
Companilactobacillus paralimentarius	83526	Bacteria	Terrabacteria group	NA	Lactobacillaceae	Companilactobacillus
Carnobacterium inhibens	147709	Bacteria	Terrabacteria group	NA	Carnobacteriaceae	Carnobacterium
