taxa	taxid	superkingdom	clade	kingdom	family	genus
Fromanvirus george	1034133	Viruses	Duplodnaviria	Heunggongvirae	NA	Fromanvirus
Lacusarxvirus lacusarx	2560778	Viruses	Duplodnaviria	Heunggongvirae	NA	Lacusarxvirus
Titanvirus rctitan	1982575	Viruses	Duplodnaviria	Heunggongvirae	NA	Titanvirus
Panjvirus Spp16	2733372	Viruses	Duplodnaviria	Heunggongvirae	Autographiviridae	Panjvirus
Ateline alphaherpesvirus 1	35243	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Simplexvirus
Abelson murine leukemia virus	11788	Viruses	Riboviria	Pararnavirae	Retroviridae	Gammaretrovirus
Enterovirus AN12	1929150	Viruses	Riboviria	Orthornavirae	Picornaviridae	Enterovirus
Tomato mosaic virus	12253	Viruses	Riboviria	Orthornavirae	Virgaviridae	Tobamovirus
Agrotis ipsilon multiple nucleopolyhedrovirus	208013	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Pandoravirus macleodensis	2107707	Viruses	NA	NA	NA	Pandoravirus
Chipapillomavirus 3	1513276	Viruses	Monodnaviria	Shotokuvirae	Papillomaviridae	Chipapillomavirus
Leishmania braziliensis	5660	Eukaryota	Discoba	NA	Trypanosomatidae	Leishmania
Leishmania tropica	5666	Eukaryota	Discoba	NA	Trypanosomatidae	Leishmania
Proteus columbae	1987580	Bacteria	NA	NA	Morganellaceae	Proteus
Providencia huaxiensis	2027290	Bacteria	NA	NA	Morganellaceae	Providencia
Pectobacterium aroidearum	1201031	Bacteria	NA	NA	Pectobacteriaceae	Pectobacterium
Pseudomonas sp. VLB120	69328	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Stenotrophomonas sp. MYb57	1827305	Bacteria	NA	NA	Xanthomonadaceae	Stenotrophomonas
Stenotrophomonas sp. DR822	2871174	Bacteria	NA	NA	Xanthomonadaceae	Stenotrophomonas
Vibrio aquimaris	2587862	Bacteria	NA	NA	Vibrionaceae	Vibrio
Acinetobacter sp. AS23	2871688	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Shewanella litorisediminis	1173586	Bacteria	NA	NA	Shewanellaceae	Shewanella
Shewanella sp. MEBiC00475	2575361	Bacteria	NA	NA	Shewanellaceae	Shewanella
Pseudoalteromonas shioyasakiensis	1190813	Bacteria	NA	NA	Pseudoalteromonadaceae	Pseudoalteromonas
Aeromonas sp. CA23	2033032	Bacteria	NA	NA	Aeromonadaceae	Aeromonas
Acidiferrobacter thiooxydans	163359	Bacteria	NA	NA	Acidiferrobacteraceae	Acidiferrobacter
Arcobacter ellisii	913109	Bacteria	NA	NA	Arcobacteraceae	Arcobacter
Arcobacter peruensis	2320140	Bacteria	NA	NA	Arcobacteraceae	Arcobacter
Helicobacter acinonychis	212	Bacteria	NA	NA	Helicobacteraceae	Helicobacter
Geobacter sulfurreducens	35554	Bacteria	NA	NA	Geobacteraceae	Geobacter
Rhizobium sp. K102	2918527	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Mesorhizobium sp. M1A.F.Ca.IN.022.06.1.1	2493680	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Candidatus Cytomitobacter indipagum	2601575	Bacteria	NA	NA	Holosporaceae	Candidatus Cytomitobacter
Ruegeria pomeroyi	89184	Bacteria	NA	NA	Roseobacteraceae	Ruegeria
Yoonia vestfoldensis	245188	Bacteria	NA	NA	Paracoccaceae	Yoonia
Acetobacter orientalis	146474	Bacteria	NA	NA	Acetobacteraceae	Acetobacter
Wolbachia endosymbiont of Litomosoides sigmodontis	80850	Bacteria	NA	NA	Anaplasmataceae	Wolbachia
Ehrlichia muris	35795	Bacteria	NA	NA	Anaplasmataceae	Ehrlichia
Rickettsia endosymbiont of Ixodes scapularis	444612	Bacteria	NA	NA	Rickettsiaceae	Rickettsia
Polynucleobacter sp. AP-Melu-1000-A1	2081042	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Polynucleobacter wuianus	1743168	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Cupriavidus sp. MP-37	2884455	Bacteria	NA	NA	Burkholderiaceae	Cupriavidus
Pandoraea faecigallinarum	656179	Bacteria	NA	NA	Burkholderiaceae	Pandoraea
Nitrosospira sp. NRS527	155925	Bacteria	NA	NA	Nitrosomonadaceae	Nitrosospira
Deefgea sp. D17	2739061	Bacteria	NA	NA	Chromobacteriaceae	Deefgea
Bacillus mobilis	2026190	Bacteria	Terrabacteria group	NA	Bacillaceae	Bacillus
Bacillus inaquosorum	483913	Bacteria	Terrabacteria group	NA	Bacillaceae	Bacillus
Bacillus sp. Cs-700	2589818	Bacteria	Terrabacteria group	NA	Bacillaceae	Bacillus
Bacillus sp. S3	486398	Bacteria	Terrabacteria group	NA	Bacillaceae	Bacillus
Lysinibacillus sp. Ag94	2936682	Bacteria	Terrabacteria group	NA	Bacillaceae	Lysinibacillus
Anoxybacillus sp. PDR2	1636720	Bacteria	Terrabacteria group	NA	Bacillaceae	Anoxybacillus
Halobacillus sp. SSTM10-2	2932258	Bacteria	Terrabacteria group	NA	Bacillaceae	Halobacillus
Paenibacillus sp. YPG26	2878915	Bacteria	Terrabacteria group	NA	Paenibacillaceae	Paenibacillus
Paenibacillus sp. FSL R7-0331	1536773	Bacteria	Terrabacteria group	NA	Paenibacillaceae	Paenibacillus
Paenibacillus rhizovicinus	2704463	Bacteria	Terrabacteria group	NA	Paenibacillaceae	Paenibacillus
Paenibacillus naphthalenovorans	162209	Bacteria	Terrabacteria group	NA	Paenibacillaceae	Paenibacillus
Enterococcus sp. FDAARGOS_375	2060307	Bacteria	Terrabacteria group	NA	Enterococcaceae	Enterococcus
Enterococcus sp. DA9	2603296	Bacteria	Terrabacteria group	NA	Enterococcaceae	Enterococcus
Lactobacillus gallinarum	52242	Bacteria	Terrabacteria group	NA	Lactobacillaceae	Lactobacillus
Leuconostoc citreum	33964	Bacteria	Terrabacteria group	NA	Lactobacillaceae	Leuconostoc
Companilactobacillus pabuli	2714036	Bacteria	Terrabacteria group	NA	Lactobacillaceae	Companilactobacillus
Oenococcus kitaharae	336988	Bacteria	Terrabacteria group	NA	Lactobacillaceae	Oenococcus
Streptococcus sp. CNU G3	2698804	NA	NA	NA	NA	NA
Streptococcus sp. HSISS3	1316412	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Lactococcus paracarnosus	2749962	Bacteria	Terrabacteria group	NA	Streptococcaceae	Lactococcus
Clostridium scatologenes	1548	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Caldicellulosiruptor acetigenus	301953	Bacteria	Terrabacteria group	NA	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor
Mycolicibacter minnesotensis	1118379	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacter
Gordonia hongkongensis	1701090	Bacteria	Terrabacteria group	NA	Gordoniaceae	Gordonia
Nocardia gipuzkoensis	2749991	Bacteria	Terrabacteria group	NA	Nocardiaceae	Nocardia
Streptomyces sp. GMY02	1333528	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces sp. NBU3104	2911367	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces sp. CA-256286	2801033	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces yatensis	155177	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Arthrobacter sp. FB24	290399	Bacteria	Terrabacteria group	NA	Micrococcaceae	Arthrobacter
Arthrobacter sp. NicSoilB4	2830997	Bacteria	Terrabacteria group	NA	Micrococcaceae	Arthrobacter
Arthrobacter sp. AQ5-05	2184581	Bacteria	Terrabacteria group	NA	Micrococcaceae	Arthrobacter
Actinomadura sp. WMMB 499	1219491	Bacteria	Terrabacteria group	NA	Thermomonosporaceae	Actinomadura
Spiroplasma melliferum	2134	Bacteria	Terrabacteria group	NA	Spiroplasmataceae	Spiroplasma
Spiroplasma chrysopicola	216933	Bacteria	Terrabacteria group	NA	Spiroplasmataceae	Spiroplasma
Williamsoniiplasma somnilux	215578	Bacteria	Terrabacteria group	NA	NA	Williamsoniiplasma
Mycoplasma yeatsii	51365	Bacteria	Terrabacteria group	NA	Mycoplasmataceae	Mycoplasma
Dolichospermum sp. UHCC 0315A	1914871	Bacteria	Terrabacteria group	NA	Aphanizomenonaceae	Dolichospermum
Synechococcus sp. LA31	2741953	Bacteria	Terrabacteria group	NA	Synechococcaceae	Synechococcus
Synechococcus sp. RS9909	221352	Bacteria	Terrabacteria group	NA	Synechococcaceae	Synechococcus
Gloeothece verrucosa	2546359	Bacteria	Terrabacteria group	NA	Aphanothecaceae	Gloeothece
Thermus brockianus	56956	Bacteria	Terrabacteria group	NA	Thermaceae	Thermus
Bacteroides xylanisolvens	371601	Bacteria	FCB group	NA	Bacteroidaceae	Bacteroides
Polaribacter sp. BM10	1529069	Bacteria	FCB group	NA	Flavobacteriaceae	Polaribacter
Polaribacter sp. HaHaR_3_91	2745561	Bacteria	FCB group	NA	Flavobacteriaceae	Polaribacter
Cellulophaga sp. HaHa_2_1	2749994	Bacteria	FCB group	NA	Flavobacteriaceae	Cellulophaga
Myroides sp. A21	1583100	Bacteria	FCB group	NA	Flavobacteriaceae	Myroides
Maribacter sp. HTCC2170	313603	Bacteria	FCB group	NA	Flavobacteriaceae	Maribacter
Chryseobacterium lactis	1241981	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Chryseobacterium balustinum	246	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Candidatus Borreliella tachyglossi	1964448	Bacteria	NA	NA	Borreliaceae	Borreliella
Borrelia puertoricensis	2756107	Bacteria	NA	NA	Borreliaceae	Borrelia
Brachyspira hampsonii	1287055	Bacteria	NA	NA	Brachyspiraceae	Brachyspira
Thermodesulfobacterium sp. TA1	2234087	Bacteria	NA	NA	Thermodesulfobacteriaceae	Thermodesulfobacterium
Nitrososphaera viennensis	1034015	Archaea	TACK group	NA	Nitrososphaeraceae	Nitrososphaera
Candidatus Nitrososphaera gargensis	497727	Archaea	TACK group	NA	Nitrososphaeraceae	Nitrososphaera
Halorientalis sp. GDY88	2931976	Archaea	Stenosarchaea group	NA	Haloarculaceae	Halorientalis
Haloterrigena turkmenica	62320	Archaea	Stenosarchaea group	NA	Natrialbaceae	Haloterrigena
Methanohalophilus mahii	2176	Archaea	Stenosarchaea group	NA	Methanosarcinaceae	Methanohalophilus
Methanobacterium congolense	118062	Archaea	Methanomada group	NA	Methanobacteriaceae	Methanobacterium
Archaeoglobus sulfaticallidus	1316941	Archaea	NA	NA	Archaeoglobaceae	Archaeoglobus
Candidatus Methanoliparum sp. LAM-1	2874846	Archaea	NA	NA	Candidatus Methanoliparaceae	Candidatus Methanoliparum
Picrophilus torridus	82076	Archaea	NA	NA	Picrophilaceae	Picrophilus
Oxbow orthohantavirus	1980484	Viruses	Riboviria	Orthornavirae	Hantaviridae	Orthohantavirus
Murine leukemia virus	11786	Viruses	Riboviria	Pararnavirae	Retroviridae	Gammaretrovirus
Harvey murine sarcoma virus	11807	Viruses	Riboviria	Pararnavirae	Retroviridae	Gammaretrovirus
Catopsilia pomona nucleopolyhedrovirus	1850906	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Helicoverpa armigera nucleopolyhedrovirus	51313	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Mamestra configurata nucleopolyhedrovirus A	207830	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Drosophila innubila nudivirus	2057187	Viruses	NA	NA	Nudiviridae	Alphanudivirus
Dhillonvirus EK99P1	1981027	Viruses	Duplodnaviria	Heunggongvirae	NA	Dhillonvirus
Pseudoalteromonas phage H103	1636200	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Harbinvirus bacchae	2734048	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Harbinvirus
Leishmania panamensis	5679	Eukaryota	Discoba	NA	Trypanosomatidae	Leishmania
Lysobacter sp. K5869	2820808	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Enterobacter sp. DSM 30060	2747372	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Pantoea eucrina	472693	Bacteria	NA	NA	Erwiniaceae	Pantoea
Erwinia sp. QL-Z3	2547962	Bacteria	NA	NA	Erwiniaceae	Erwinia
Acinetobacter sp. SWBY1	2079596	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter sp. NEB149	2725684	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter sp. WY4	2708348	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter sp. SH20PTE14	2905879	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter baylyi	202950	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Halomonas sulfidivorans	2733488	Bacteria	NA	NA	Halomonadaceae	Halomonas
Pseudomonas sp. PP3	2815936	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas salmasensis	2745514	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas kunmingensis	1211807	Bacteria	NA	NA	Pseudomonadaceae	Stutzerimonas
Aggregatibacter segnis	739	Bacteria	NA	NA	Pasteurellaceae	Aggregatibacter
Vibrio qinghaiensis	2025808	Bacteria	NA	NA	Vibrionaceae	Vibrio
Shewanella sp. LZH-2	2806008	Bacteria	NA	NA	Shewanellaceae	Shewanella
Pseudoalteromonas sp. A22	327511	Bacteria	NA	NA	Pseudoalteromonadaceae	Pseudoalteromonas
Moritella sp. 36	2746233	Bacteria	NA	NA	Moritellaceae	Moritella
Paraburkholderia phymatum	148447	Bacteria	NA	NA	Burkholderiaceae	Paraburkholderia
Polynucleobacter sp. AP-Ainpum-60-G11	2576926	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1	2493681	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Bradyrhizobium quebecense	2748629	Bacteria	NA	NA	Nitrobacteraceae	Bradyrhizobium
Xanthobacter sp. YC-JY1	2419844	Bacteria	NA	NA	Xanthobacteraceae	Xanthobacter
Methylocystis sp. SC2	187303	Bacteria	NA	NA	Methylocystaceae	Methylocystis
Methylocystis rosea	173366	Bacteria	NA	NA	Methylocystaceae	Methylocystis
Pseudochrobactrum sp. XF203	2879116	Bacteria	NA	NA	Brucellaceae	Pseudochrobactrum
Pseudovibrio brasiliensis	1898042	Bacteria	NA	NA	Stappiaceae	Pseudovibrio
Paracoccus tegillarcae	1529068	Bacteria	NA	NA	Paracoccaceae	Paracoccus
Celeribacter marinus	1397108	Bacteria	NA	NA	Roseobacteraceae	Celeribacter
Commensalibacter sp. ESL0284	2070537	Bacteria	NA	NA	Acetobacteraceae	Commensalibacter
Brevundimonas vancanneytii	1325724	Bacteria	NA	NA	Caulobacteraceae	Brevundimonas
Sulfurimonas denitrificans	39766	Bacteria	NA	NA	Thiovulaceae	Sulfurimonas
Corallococcus sp. EGB	1521117	Bacteria	NA	NA	Myxococcaceae	Corallococcus
Anaeromyxobacter dehalogenans	161493	Bacteria	NA	NA	Anaeromyxobacteraceae	Anaeromyxobacter
Planococcus antarcticus	161360	Bacteria	Terrabacteria group	NA	Planococcaceae	Planococcus
Latilactobacillus fuchuensis	164393	Bacteria	Terrabacteria group	NA	Lactobacillaceae	Latilactobacillus
Streptococcus rubneri	1234680	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Eubacterium sp. c-25	2841037	Bacteria	Terrabacteria group	NA	Eubacteriaceae	Eubacterium
Dehalobacter restrictus	55583	Bacteria	Terrabacteria group	NA	Desulfitobacteriaceae	Dehalobacter
Corynebacterium glyciniphilum	1404244	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Bifidobacterium choerinum	35760	Bacteria	Terrabacteria group	NA	Bifidobacteriaceae	Bifidobacterium
Arthrobacter sp. 24S4-2	2575374	Bacteria	Terrabacteria group	NA	Micrococcaceae	Arthrobacter
Arthrobacter sp. NtRootA1	2830983	Bacteria	Terrabacteria group	NA	Micrococcaceae	Arthrobacter
Microbacterium sp. PAMC 28756	1795053	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microbacterium
Rathayibacter sp. VKM Ac-2805	2609258	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Rathayibacter
Brachybacterium sp. CBA3104	2942909	Bacteria	Terrabacteria group	NA	Dermabacteraceae	Brachybacterium
Streptomyces sp. Go 40/10	2825844	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces sp. SS52	2563602	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces qaidamensis	1783515	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Synechococcus sp. PROS-7-1	1442556	Bacteria	Terrabacteria group	NA	Synechococcaceae	Synechococcus
Synechococcus sp. ROS8604	1442557	Bacteria	Terrabacteria group	NA	Synechococcaceae	Synechococcus
Nostoc sphaeroides	446679	Bacteria	Terrabacteria group	NA	Nostocaceae	Nostoc
Spiroplasma kunkelii	47834	Bacteria	Terrabacteria group	NA	Spiroplasmataceae	Spiroplasma
Chryseobacterium sp. IHB B 17019	1721091	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Polaribacter sp. AHE13PA	2745562	Bacteria	FCB group	NA	Flavobacteriaceae	Polaribacter
Chlamydia caviae	83557	Bacteria	PVC group	NA	Chlamydiaceae	Chlamydia
Thermanaerovibrio velox	108007	Bacteria	NA	NA	Synergistaceae	Thermanaerovibrio
Halobacterium sp. DL1	751944	Archaea	Stenosarchaea group	NA	Halobacteriaceae	Halobacterium
Salarchaeum japonicum	555573	Archaea	Stenosarchaea group	NA	Halobacteriaceae	Salarchaeum
Tropical soda apple mosaic virus	327387	Viruses	Riboviria	Orthornavirae	Virgaviridae	Tobamovirus
Poinsettia mosaic virus	113553	Viruses	Riboviria	Orthornavirae	Tymoviridae	NA
Human gammaherpesvirus 4	10376	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Lymphocryptovirus
Papiine gammaherpesvirus 1	106332	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Lymphocryptovirus
Tequatrovirus shfml11	2846203	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Tequatrovirus
Atlauavirus tusconc8	2734085	Viruses	Duplodnaviria	Heunggongvirae	Kyanoviridae	Atlauavirus
Brevibacillus phage Sundance	1691958	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
CrAss-like virus sp.	2831617	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Chiropteran bocaparvovirus 2	2169771	Viruses	Monodnaviria	Shotokuvirae	Parvoviridae	Bocaparvovirus
Beet curly top virus	10840	Viruses	Monodnaviria	Shotokuvirae	Geminiviridae	Curtovirus
Leishmania major	5664	Eukaryota	Discoba	NA	Trypanosomatidae	Leishmania
Rhodococcus sp. USK13	2806442	Bacteria	Terrabacteria group	NA	Nocardiaceae	Rhodococcus
Gordonia rubripertincta	36822	Bacteria	Terrabacteria group	NA	Gordoniaceae	Gordonia
Streptomyces sp. WAC 06738	2203210	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces sp. A144	2871487	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces sp. BSE6.1	2605730	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces sp. GQFP	2907545	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Saccharopolyspora pogona	333966	Bacteria	Terrabacteria group	NA	Pseudonocardiaceae	Saccharopolyspora
Bacillus sp. NP247	2846779	Bacteria	Terrabacteria group	NA	Bacillaceae	Bacillus
Lysinibacillus varians	1145276	Bacteria	Terrabacteria group	NA	Bacillaceae	Lysinibacillus
Salicibibacter cibarius	2743000	Bacteria	Terrabacteria group	NA	Bacillaceae	Salicibibacter
Rossellomorea marisflavi	189381	Bacteria	Terrabacteria group	NA	Bacillaceae	Rossellomorea
Paenibacillus sp. FSL R7-0273	1536772	Bacteria	Terrabacteria group	NA	Paenibacillaceae	Paenibacillus
Brevibacillus choshinensis	54911	Bacteria	Terrabacteria group	NA	Paenibacillaceae	Brevibacillus
Streptococcus gallolyticus	315405	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Lactococcus protaetiae	2592653	Bacteria	Terrabacteria group	NA	Streptococcaceae	Lactococcus
Lactobacillus sp. wkB8	1545702	Bacteria	Terrabacteria group	NA	Lactobacillaceae	Lactobacillus
Synechococcus sp. PROS-U-1	1400866	Bacteria	Terrabacteria group	NA	Synechococcaceae	Synechococcus
Spiroplasma tabanidicola	324079	Bacteria	Terrabacteria group	NA	Spiroplasmataceae	Spiroplasma
Enterobacter sp. SGAir0187	2836161	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Pantoea sp. MSR2	2052056	Bacteria	NA	NA	Erwiniaceae	Pantoea
Halomonas sp. TD01	999141	Bacteria	NA	NA	Halomonadaceae	Halomonas
Xanthomonas sp. MLO165	2081477	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Vibrio bathopelagicus	2777577	Bacteria	NA	NA	Vibrionaceae	Vibrio
Alteromonas sp. 76-1	2358187	Bacteria	NA	NA	Alteromonadaceae	Alteromonas
Alteromonas sp. MB-3u-76	2058133	Bacteria	NA	NA	Alteromonadaceae	Alteromonas
Shewanella sp. Scap07	2589987	Bacteria	NA	NA	Shewanellaceae	Shewanella
Shewanella sp. FJAT-53532	2864203	Bacteria	NA	NA	Shewanellaceae	Shewanella
Shewanella psychropiezotolerans	2593655	Bacteria	NA	NA	Shewanellaceae	Shewanella
Shewanella livingstonensis	150120	Bacteria	NA	NA	Shewanellaceae	Shewanella
Pseudoalteromonas spongiae	298657	Bacteria	NA	NA	Pseudoalteromonadaceae	Pseudoalteromonas
Colwellia sp. PAMC 20917	1816218	Bacteria	NA	NA	Colwelliaceae	Colwellia
Acinetobacter sp. YH12138	2601122	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter sp. WCHA45	2004644	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Mannheimia sp. USDA-ARS-USMARC-1261	1432056	Bacteria	NA	NA	Pasteurellaceae	Mannheimia
Aeromonas sp. FDAARGOS 1410	2778059	Bacteria	NA	NA	Aeromonadaceae	Aeromonas
Campylobacter sputorum	206	Bacteria	NA	NA	Campylobacteraceae	Campylobacter
Campylobacter fetus	196	Bacteria	NA	NA	Campylobacteraceae	Campylobacter
Helicobacter hepaticus	32025	Bacteria	NA	NA	Helicobacteraceae	Helicobacter
Sinorhizobium americanum	194963	Bacteria	NA	NA	Rhizobiaceae	Sinorhizobium
Roseovarius sp. THAF8	2587846	Bacteria	NA	NA	Roseobacteraceae	Roseovarius
Falsihalocynthiibacter arcticus	1579316	Bacteria	NA	NA	Roseobacteraceae	Falsihalocynthiibacter
Achromobacter pestifer	1353889	Bacteria	NA	NA	Alcaligenaceae	Achromobacter
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	Bacteria	NA	NA	Oxalobacteraceae	Janthinobacterium
Polynucleobacter sp. AP-Titi-500A-B4	2576923	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Burkholderia sp. MSMB617WGS	1637831	Bacteria	NA	NA	Burkholderiaceae	Burkholderia
Cupriavidus campinensis	151783	Bacteria	NA	NA	Burkholderiaceae	Cupriavidus
Caballeronia sp. Sq4a	2878152	Bacteria	NA	NA	Burkholderiaceae	Caballeronia
Chromobacterium haemolyticum	394935	Bacteria	NA	NA	Chromobacteriaceae	Chromobacterium
Bdellovibrio sp. KM01	2748865	Bacteria	NA	NA	Pseudobdellovibrionaceae	Bdellovibrio
Myroides profundi	480520	Bacteria	FCB group	NA	Flavobacteriaceae	Myroides
Formosa sp. Hel3_A1_48	1336795	Bacteria	FCB group	NA	Flavobacteriaceae	Formosa
Maribacter hydrothermalis	1836467	Bacteria	FCB group	NA	Flavobacteriaceae	Maribacter
Lacinutrix sp. 5H-3-7-4	983544	Bacteria	FCB group	NA	Flavobacteriaceae	Lacinutrix
Chryseobacterium rhizoplanae	1609531	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Pseudothermotoga lettingae	177758	Bacteria	NA	NA	Thermotogaceae	Pseudothermotoga
Gimesia chilikensis	2605989	Bacteria	PVC group	NA	Planctomycetaceae	Gimesia
Fretibacterium fastidiosum	651822	Bacteria	NA	NA	Aminobacteriaceae	Fretibacterium
Thermocrinis ruber	75906	Bacteria	NA	NA	Aquificaceae	Thermocrinis
Candidatus Nitrosopumilus sp. SW	2508726	Archaea	TACK group	NA	Nitrosopumilaceae	Nitrosopumilus
Acidianus brierleyi	41673	Archaea	TACK group	NA	Sulfolobaceae	Acidianus
Metallosphaera hakonensis	79601	Archaea	TACK group	NA	Sulfolobaceae	Metallosphaera
Caldisphaera lagunensis	200415	Archaea	TACK group	NA	Caldisphaeraceae	Caldisphaera
