taxa	taxid	superkingdom	clade	kingdom	family	genus
Bacillus glycinifermentans	1664069	Bacteria	Terrabacteria group	NA	Bacillaceae	Bacillus
Parageobacillus toebii	153151	Bacteria	Terrabacteria group	NA	Bacillaceae	Parageobacillus
Anoxybacillus sp. PDR2	1636720	Bacteria	Terrabacteria group	NA	Bacillaceae	Anoxybacillus
Salicibibacter cibi	2743001	Bacteria	Terrabacteria group	NA	Bacillaceae	Salicibibacter
Paenibacillus sp. Cedars	1980674	Bacteria	Terrabacteria group	NA	Paenibacillaceae	Paenibacillus
Paenibacillus sp. FSL R7-0331	1536773	Bacteria	Terrabacteria group	NA	Paenibacillaceae	Paenibacillus
Paenibacillus guangzhouensis	1473112	Bacteria	Terrabacteria group	NA	Paenibacillaceae	Paenibacillus
Paenibacillus beijingensis	1126833	Bacteria	Terrabacteria group	NA	Paenibacillaceae	Paenibacillus
Paenibacillus peoriae	59893	Bacteria	Terrabacteria group	NA	Paenibacillaceae	Paenibacillus
Cohnella sp. LGH	1619153	Bacteria	Terrabacteria group	NA	Paenibacillaceae	Cohnella
Lactobacillus sp. wkB8	1545702	Bacteria	Terrabacteria group	NA	Lactobacillaceae	Lactobacillus
Lactobacillus sp. CBA3606	2099789	Bacteria	Terrabacteria group	NA	Lactobacillaceae	Lactobacillus
Pediococcus inopinatus	114090	Bacteria	Terrabacteria group	NA	Lactobacillaceae	Pediococcus
Levilactobacillus suantsaii	2292255	Bacteria	Terrabacteria group	NA	Lactobacillaceae	Levilactobacillus
Lentilactobacillus kefiri	33962	Bacteria	Terrabacteria group	NA	Lactobacillaceae	Lentilactobacillus
Lentilactobacillus buchneri	1581	Bacteria	Terrabacteria group	NA	Lactobacillaceae	Lentilactobacillus
Paucilactobacillus hokkaidonensis	1193095	Bacteria	Terrabacteria group	NA	Lactobacillaceae	Paucilactobacillus
Enterococcus sp. FDAARGOS_375	2060307	Bacteria	Terrabacteria group	NA	Enterococcaceae	Enterococcus
Mycobacterium avium	1764	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycobacterium
Mycobacterium lepromatosis	480418	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycobacterium
Mycolicibacterium smegmatis	1772	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacterium
Mycolicibacterium fortuitum	1766	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacterium
Mycolicibacterium vanbaalenii	110539	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacterium
Mycolicibacterium mucogenicum	56689	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacterium
Mycolicibacterium moriokaense	39691	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacterium
Mycolicibacterium litorale	758802	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacterium
Mycolicibacterium anyangense	1431246	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacterium
Mycolicibacterium gadium	1794	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacterium
Corynebacterium sp. 4H37-19	2684405	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium deserti	1408191	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium aquilae	203263	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium cyclohexanicum	322009	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium maris	575200	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium kalinowskii	2675216	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium variabile	1727	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Gordonia phthalatica	1136941	Bacteria	Terrabacteria group	NA	Gordoniaceae	Gordonia
Rhodococcus sp. USK13	2806442	Bacteria	Terrabacteria group	NA	Nocardiaceae	Rhodococcus
Rhodococcus equi	43767	Bacteria	Terrabacteria group	NA	Nocardiaceae	Prescottella
Rhodococcus triatomae	300028	Bacteria	Terrabacteria group	NA	Nocardiaceae	Rhodococcus
Nocardia yunnanensis	2382165	Bacteria	Terrabacteria group	NA	Nocardiaceae	Nocardia
Tsukamurella tyrosinosolvens	57704	Bacteria	Terrabacteria group	NA	Tsukamurellaceae	Tsukamurella
Actinomyces procaprae	2560010	Bacteria	Terrabacteria group	NA	Actinomycetaceae	Actinomyces
Kocuria sp. TGY1127_2	2711328	Bacteria	Terrabacteria group	NA	Micrococcaceae	Kocuria
Glutamicibacter halophytocola	1933880	Bacteria	Terrabacteria group	NA	Micrococcaceae	Glutamicibacter
Pseudarthrobacter sp. BIM B-2242	2772401	Bacteria	Terrabacteria group	NA	Micrococcaceae	Pseudarthrobacter
Microbacterium luteum	2782167	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microbacterium
Microbacterium lemovicicum	1072463	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microbacterium
Microbacterium resistens	156977	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microbacterium
Microbacterium atlanticum	2782168	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microbacterium
Agromyces flavus	589382	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Agromyces
Agromyces intestinalis	2592652	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Agromyces
Agromyces archimandritae	2781962	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Agromyces
Salinibacterium sp. ZJ70	2708084	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Salinibacterium
Leucobacter coleopterorum	2714933	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Leucobacter
Curtobacterium sp. BH-2-1-1	1905847	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Curtobacterium
Frondihabitans sp. 762G35	1446794	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Frondihabitans
Frondihabitans sp. PAMC 28766	1795630	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Frondihabitans
Plantibacter flavus	150123	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Plantibacter
Gryllotalpicola protaetiae	2419771	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Gryllotalpicola
Dermabacter jinjuensis	1667168	Bacteria	Terrabacteria group	NA	Dermabacteraceae	Dermabacter
Cellulomonas sp. C5510	2871170	Bacteria	Terrabacteria group	NA	Cellulomonadaceae	Cellulomonas
Isoptericola variabilis	139208	Bacteria	Terrabacteria group	NA	Promicromonosporaceae	Isoptericola
Brevibacterium sp. 'Marine'	2725563	Bacteria	Terrabacteria group	NA	Brevibacteriaceae	Brevibacterium
Georgenia wutianyii	2585135	Bacteria	Terrabacteria group	NA	Bogoriellaceae	Georgenia
Pengzhenrongella sicca	2819238	Bacteria	Terrabacteria group	NA	NA	Pengzhenrongella
Sanguibacter sp. HDW7	2714931	Bacteria	Terrabacteria group	NA	Sanguibacteraceae	Sanguibacter
Raineyella fluvialis	2662261	Bacteria	Terrabacteria group	NA	Propionibacteriaceae	Raineyella
Aeromicrobium sp. A1-2	2107713	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Aeromicrobium
Streptomyces sp. LRE541	2931983	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces sp. VN1	1821625	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces sp. SirexAA-E	862751	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces sp. M56	1495638	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces asoensis	249586	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces griseorubiginosus	67304	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces globosus	68209	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces vietnamensis	362257	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces huasconensis	1854574	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces calvus	67282	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces lavendulae	1914	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces ambofaciens	1889	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Saccharopolyspora spinosa	60894	Bacteria	Terrabacteria group	NA	Pseudonocardiaceae	Saccharopolyspora
Phytohabitans flavus	1076124	Bacteria	Terrabacteria group	NA	Micromonosporaceae	Phytohabitans
Actinomadura sp. WMMB 499	1219491	Bacteria	Terrabacteria group	NA	Thermomonosporaceae	Actinomadura
Mycoplasma yeatsii	51365	Bacteria	Terrabacteria group	NA	Mycoplasmataceae	Mycoplasma
Spiroplasma chrysopicola	216933	Bacteria	Terrabacteria group	NA	Spiroplasmataceae	Spiroplasma
Mesoplasma syrphidae	225999	Bacteria	Terrabacteria group	NA	Entomoplasmataceae	Mesoplasma
Tolypothrix tenuis	457083	Bacteria	Terrabacteria group	NA	Tolypothrichaceae	Tolypothrix
Synechococcus sp. NB0720_10	2907159	Bacteria	Terrabacteria group	NA	Synechococcaceae	Synechococcus
Synechococcus sp. CBW1108	1353147	Bacteria	Terrabacteria group	NA	Synechococcaceae	Synechococcus
Synechococcus sp. LA31	2741953	Bacteria	Terrabacteria group	NA	Synechococcaceae	Synechococcus
Synechococcus sp. RSCCF101	2511069	Bacteria	Terrabacteria group	NA	Synechococcaceae	Synechococcus
Synechococcus sp. BIOS-E4-1	1400864	Bacteria	Terrabacteria group	NA	Synechococcaceae	Synechococcus
Microcoleus vaginatus	119532	Bacteria	Terrabacteria group	NA	Microcoleaceae	Microcoleus
Limnospira indica	147322	Bacteria	Terrabacteria group	NA	Sirenicapillariaceae	Limnospira
Geminocystis sp. NIES-3708	1615909	Bacteria	Terrabacteria group	NA	Chroococcaceae	Geminocystis
Thermosynechococcus sp. NK55a	1394889	Bacteria	Terrabacteria group	NA	Thermosynechococcaceae	Thermosynechococcus
Gloeobacter violaceus	33072	Bacteria	Terrabacteria group	NA	Gloeobacteraceae	Gloeobacter
Deinococcus irradiatisoli	2202254	Bacteria	Terrabacteria group	NA	Deinococcaceae	Deinococcus
Deinococcus deserti	310783	Bacteria	Terrabacteria group	NA	Deinococcaceae	Deinococcus
Deinococcus puniceus	1182568	Bacteria	Terrabacteria group	NA	Deinococcaceae	Deinococcus
Candidatus Dehalogenimonas etheniformans	1536648	Bacteria	Terrabacteria group	NA	NA	Dehalogenimonas
Enterobacter chengduensis	2494701	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Enterobacter huaxiensis	2494702	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Enterobacter sp. JBIWA008	2831892	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Enterobacter sp. RHBSTW-00175	2742639	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Enterobacter oligotrophicus	2478464	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Citrobacter koseri	545	Bacteria	NA	NA	Enterobacteriaceae	Citrobacter
Enterobacteriaceae endosymbiont of Donacia bicoloricornis	2675772	Bacteria	NA	NA	Enterobacteriaceae	NA
Lelliottia sp. WB101	2153385	Bacteria	NA	NA	Enterobacteriaceae	Lelliottia
Buttiauxella agrestis	82977	Bacteria	NA	NA	Enterobacteriaceae	Buttiauxella
Pluralibacter gergoviae	61647	Bacteria	NA	NA	Enterobacteriaceae	Pluralibacter
Yersinia bercovieri	634	Bacteria	NA	NA	Yersiniaceae	Yersinia
Gibbsiella quercinecans	929813	Bacteria	NA	NA	Yersiniaceae	Gibbsiella
Erwinia sp. E602	2675378	Bacteria	NA	NA	Erwiniaceae	Erwinia
Pectobacterium colocasium	2878098	Bacteria	NA	NA	Pectobacteriaceae	Pectobacterium
Edwardsiella hoshinae	93378	Bacteria	NA	NA	Hafniaceae	Edwardsiella
Stenotrophomonas sp. ESTM1D_MKCIP4_1	2072414	Bacteria	NA	NA	Xanthomonadaceae	Stenotrophomonas
Xanthomonas hyacinthi	56455	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Xanthomonas theicola	56464	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Xanthomonas sacchari	56458	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Lysobacter sp. CW239	2762611	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Lysobacter terrestris	2865112	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Lysobacter lycopersici	1324796	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Lysobacter soli	453783	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Xylella taiwanensis	1444770	Bacteria	NA	NA	Xanthomonadaceae	Xylella
Luteimonas sp. MC1825	2761107	Bacteria	NA	NA	Xanthomonadaceae	Luteimonas
Thermomonas sp. HDW16	2714945	Bacteria	NA	NA	Xanthomonadaceae	Thermomonas
Pseudomonas sp. MM211	2866808	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. HN11	1344094	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. JY-Q	1338689	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. FIT81	2837969	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. DY-1	1755504	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. 7SR1	1881017	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. LG1E9	2219057	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. BC42	2933816	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. ATCC 13867	1294143	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. CYM-20-01	2870750	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas azotoformans	47878	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas libanensis	75588	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas fulva	47880	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas zhaodongensis	1176257	Bacteria	NA	NA	Pseudomonadaceae	Stutzerimonas
Pseudomonas taetrolens	47884	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas guangdongensis	1245526	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Alcanivorax dieselolei	285091	Bacteria	NA	NA	Alcanivoracaceae	Alloalcanivorax
Halomonas sp. 1513	1883416	Bacteria	NA	NA	Halomonadaceae	Halomonas
Halomonas sp. MCCC 1A13316	2733487	Bacteria	NA	NA	Halomonadaceae	Halomonas
Kushneria konosiri	698828	Bacteria	NA	NA	Halomonadaceae	Kushneria
Oleiphilus messinensis	141451	Bacteria	NA	NA	Oleiphilaceae	Oleiphilus
Saccharospirillum mangrovi	2161747	Bacteria	NA	NA	Saccharospirillaceae	Saccharospirillum
Vibrio sp. dhg	2163016	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio sp. B1REV9	2751179	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio cidicii	1763883	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio neptunius	170651	Bacteria	NA	NA	Vibrionaceae	Vibrio
Paraglaciecola mesophila	197222	Bacteria	NA	NA	Alteromonadaceae	Paraglaciecola
Lacimicrobium alkaliphilum	1526571	Bacteria	NA	NA	Alteromonadaceae	Lacimicrobium
Pseudoalteromonas sp. MT33b	2759705	Bacteria	NA	NA	Pseudoalteromonadaceae	Pseudoalteromonas
Pseudoalteromonas shioyasakiensis	1190813	Bacteria	NA	NA	Pseudoalteromonadaceae	Pseudoalteromonas
Pseudoalteromonas undina	43660	Bacteria	NA	NA	Pseudoalteromonadaceae	Pseudoalteromonas
Pseudoalteromonas ulvae	107327	Bacteria	NA	NA	Pseudoalteromonadaceae	Pseudoalteromonas
Shewanella sp. MEBiC00475	2575361	Bacteria	NA	NA	Shewanellaceae	Shewanella
Shewanella denitrificans	192073	Bacteria	NA	NA	Shewanellaceae	Shewanella
Shewanella putrefaciens	24	Bacteria	NA	NA	Shewanellaceae	Shewanella
Mannheimia bovis	2770636	Bacteria	NA	NA	Pasteurellaceae	Mannheimia
Thiomicrospira microaerophila	406020	Bacteria	NA	NA	Piscirickettsiaceae	Thiomicrospira
Acidihalobacter ferrooxydans	1765967	Bacteria	NA	NA	Ectothiorhodospiraceae	Acidihalobacter
Methylomonas sp. EFPC1	2812647	Bacteria	NA	NA	Methylococcaceae	Methylomonas
Methylocaldum marinum	1432792	Bacteria	NA	NA	Methylococcaceae	Methylocaldum
Legionella spiritensis	452	Bacteria	NA	NA	Legionellaceae	Legionella
Legionella waltersii	66969	Bacteria	NA	NA	Legionellaceae	Legionella
Microbulbifer sp. ALW1	1516059	Bacteria	NA	NA	Microbulbiferaceae	Microbulbifer
Halioglobus japonicus	930805	Bacteria	NA	NA	Halieaceae	Halioglobus
Aeromonas dhakensis	196024	Bacteria	NA	NA	Aeromonadaceae	Aeromonas
Pseudohongiella spirulinae	1249552	Bacteria	NA	NA	NA	Pseudohongiella
Acidiferrobacter thiooxydans	163359	Bacteria	NA	NA	Acidiferrobacteraceae	Acidiferrobacter
Kangiella profundi	1561924	Bacteria	NA	NA	Kangiellaceae	Kangiella
Paraburkholderia dokdonella	2211211	Bacteria	NA	NA	Burkholderiaceae	Paraburkholderia
Paraburkholderia sp. PGU19	2735434	Bacteria	NA	NA	Burkholderiaceae	Paraburkholderia
Paraburkholderia acidiphila	2571747	Bacteria	NA	NA	Burkholderiaceae	Paraburkholderia
Paraburkholderia aromaticivorans	2026199	Bacteria	NA	NA	Burkholderiaceae	Paraburkholderia
Paraburkholderia megapolitana	420953	Bacteria	NA	NA	Burkholderiaceae	Paraburkholderia
Paraburkholderia dioscoreae	2604047	Bacteria	NA	NA	Burkholderiaceae	Paraburkholderia
Polynucleobacter difficilis	556054	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Pigmentiphaga sp. H8	2488560	Bacteria	NA	NA	Alcaligenaceae	Pigmentiphaga
Oligella urethralis	90245	Bacteria	NA	NA	Alcaligenaceae	Oligella
Massilia sp. NR 4-1	1678028	Bacteria	NA	NA	Oxalobacteraceae	Massilia
Herbaspirillum sp. meg3	2025949	Bacteria	NA	NA	Oxalobacteraceae	Herbaspirillum
Collimonas arenae	279058	Bacteria	NA	NA	Oxalobacteraceae	Collimonas
Noviherbaspirillum sp. UKPF54	2601898	Bacteria	NA	NA	Oxalobacteraceae	Noviherbaspirillum
Chromobacterium rhizoryzae	1778675	Bacteria	NA	NA	Chromobacteriaceae	Chromobacterium
Aromatoleum petrolei	76116	Bacteria	NA	NA	Rhodocyclaceae	Aromatoleum
Nitrosospira lacus	1288494	Bacteria	NA	NA	Nitrosomonadaceae	Nitrosospira
Sulfuriferula nivalis	2675298	Bacteria	NA	NA	Sulfuricellaceae	Sulfuriferula
Ferriphaselus amnicola	1188319	Bacteria	NA	NA	Gallionellaceae	Ferriphaselus
Usitatibacter palustris	2732487	Bacteria	NA	NA	Usitatibacteraceae	Usitatibacter
Rhizobium sp. K102	2918527	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Rhizobium bangladeshense	1138189	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Agrobacterium fabacearum	1183401	Bacteria	NA	NA	Rhizobiaceae	Agrobacterium
Agrobacterium sp. MA01	2664893	Bacteria	NA	NA	Rhizobiaceae	Agrobacterium
Methylobacterium sp. C1	1479019	Bacteria	NA	NA	Methylobacteriaceae	Methylobacterium
Methylobacterium tardum	374432	Bacteria	NA	NA	Methylobacteriaceae	Methylobacterium
Methylorubrum sp. B1-46	2897334	Bacteria	NA	NA	Methylobacteriaceae	Methylorubrum
Bradyrhizobium sp. LCT2	2493093	Bacteria	NA	NA	Nitrobacteraceae	Bradyrhizobium
Bradyrhizobium sp. S2-11-4	2840473	NA	NA	NA	NA	NA
Bradyrhizobium sp.	376	Bacteria	NA	NA	Nitrobacteraceae	Bradyrhizobium
Bradyrhizobium septentrionale	1404411	Bacteria	NA	NA	Nitrobacteraceae	Bradyrhizobium
Bradyrhizobium japonicum	375	Bacteria	NA	NA	Nitrobacteraceae	Bradyrhizobium
Bradyrhizobium icense	1274631	Bacteria	NA	NA	Nitrobacteraceae	Bradyrhizobium
Bradyrhizobium lablabi	722472	Bacteria	NA	NA	Nitrobacteraceae	Bradyrhizobium
Variibacter gotjawalensis	1333996	Bacteria	NA	NA	Nitrobacteraceae	Variibacter
Methylocystis rosea	173366	Bacteria	NA	NA	Methylocystaceae	Methylocystis
Methylocystis heyeri	391905	Bacteria	NA	NA	Methylocystaceae	Methylocystis
Mesorhizobium sp. 131-2-1	2744518	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1	2493681	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1	2493677	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1	2493672	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium opportunistum	593909	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Nitratireductor sp. OM-1	1756988	Bacteria	NA	NA	Phyllobacteriaceae	Nitratireductor
Nitratireductor sp. SY7	2599600	Bacteria	NA	NA	Phyllobacteriaceae	Nitratireductor
Labrenzia sp. VG12	2021862	Bacteria	NA	NA	Stappiaceae	Labrenzia
Martelella lutilitoris	2583532	Bacteria	NA	NA	Aurantimonadaceae	Martelella
Rhodoplanes sp. Z2-YC6860	674703	Bacteria	NA	NA	Hyphomicrobiaceae	Rhodoplanes
Methyloceanibacter caenitepidi	1384459	Bacteria	NA	NA	Hyphomicrobiaceae	Methyloceanibacter
Caenibius tardaugens	169176	Bacteria	NA	NA	Hyphomicrobiaceae	Caenibius
Bartonella sp. HY038	2759660	Bacteria	NA	NA	Bartonellaceae	Bartonella
Pontibrevibacter nitratireducens	2758038	Bacteria	NA	NA	Paracoccaceae	Pontibrevibacter
Sulfitobacter sp. D7	1968541	Bacteria	NA	NA	Roseobacteraceae	Sulfitobacter
Sulfitobacter indolifex	225422	Bacteria	NA	NA	Roseobacteraceae	Sulfitobacter
Sulfitobacter alexandrii	1917485	Bacteria	NA	NA	Roseobacteraceae	Sulfitobacter
Phaeobacter piscinae	1580596	Bacteria	NA	NA	Roseobacteraceae	Phaeobacter
Phaeobacter porticola	1844006	Bacteria	NA	NA	Roseobacteraceae	Phaeobacter
Ruegeria sp. THAF33	2587853	Bacteria	NA	NA	Roseobacteraceae	Ruegeria
Ruegeria sp. SCSIO 43209	2793010	Bacteria	NA	NA	Roseobacteraceae	Ruegeria
Salipiger profundus	1229727	Bacteria	NA	NA	Roseobacteraceae	Salipiger
Actibacterium sp. EMB200-NS6	1609966	Bacteria	NA	NA	Roseobacteraceae	Actibacterium
Octadecabacter sp. SW4	2602067	Bacteria	NA	NA	Roseobacteraceae	Octadecabacter
Sphingobium sp. YBL2	484429	Bacteria	NA	NA	Sphingomonadaceae	Sphingobium
Sphingomonas rhizophila	2071607	Bacteria	NA	NA	Sphingomonadaceae	Sphingomonas
Sphingorhabdus sp. M41	1806885	Bacteria	NA	NA	Sphingomonadaceae	Sphingorhabdus
Sphingorhabdus sp. SMR4y	2584094	Bacteria	NA	NA	Sphingomonadaceae	Sphingorhabdus
Tsuneonella amylolytica	2338327	Bacteria	NA	NA	Erythrobacteraceae	Tsuneonella
Croceibacterium atlanticum	1267766	Bacteria	NA	NA	Erythrobacteraceae	Croceibacterium
Rhodospirillum centenum	34018	Bacteria	NA	NA	Rhodospirillaceae	Rhodospirillum
Thalassospira marina	2048283	Bacteria	NA	NA	Thalassospiraceae	Thalassospira
Terasakiella sp. SH-1	2560057	Bacteria	NA	NA	Terasakiellaceae	Terasakiella
Rickettsia montanensis	33991	Bacteria	NA	NA	Rickettsiaceae	Rickettsia
Campylobacter sp. RM8964	1660074	Bacteria	NA	NA	Campylobacteraceae	Campylobacter
Helicobacter himalayensis	1591088	Bacteria	NA	NA	Helicobacteraceae	Helicobacter
Arcobacter ellisii	913109	Bacteria	NA	NA	Arcobacteraceae	Arcobacter
Poseidonibacter parvus	1850254	Bacteria	NA	NA	Arcobacteraceae	Poseidonibacter
Hydrogenimonas urashimensis	2740515	Bacteria	NA	NA	Hydrogenimonaceae	Hydrogenimonas
Anaeromyxobacter sp. K	447217	Bacteria	NA	NA	Anaeromyxobacteraceae	Anaeromyxobacter
Syntrophotalea acetylenivorans	1842532	Bacteria	NA	NA	Syntrophotaleaceae	Syntrophotalea
Pseudodesulfovibrio mercurii	641491	Bacteria	NA	NA	Desulfovibrionaceae	Pseudodesulfovibrio
Desulfovibrio sp. G11	631220	Bacteria	NA	NA	Desulfovibrionaceae	Desulfovibrio
Megalodesulfovibrio gigas	879	Bacteria	NA	NA	Desulfovibrionaceae	Megalodesulfovibrio
Hippea maritima	84405	Bacteria	NA	NA	Desulfurellaceae	Hippea
Acidithiobacillus ferrooxidans	920	Bacteria	NA	NA	Acidithiobacillaceae	Acidithiobacillus
Bacteroides sp. PHL 2737	2162637	Bacteria	FCB group	NA	Bacteroidaceae	Bacteroides
Aquirufa nivalisilvae	2516557	Bacteria	FCB group	NA	Cytophagaceae	Aquirufa
Hymenobacter sp. 5516S-25	2933777	Bacteria	FCB group	NA	Hymenobacteraceae	Hymenobacter
Hymenobacter oligotrophus	2319843	Bacteria	FCB group	NA	Hymenobacteraceae	Hymenobacter
Hymenobacter radiodurans	2496028	Bacteria	FCB group	NA	Hymenobacteraceae	Hymenobacter
Runella sp. SP2	2268026	Bacteria	FCB group	NA	Spirosomaceae	Runella
Echinicola strongylocentroti	1795355	Bacteria	FCB group	NA	Cyclobacteriaceae	Echinicola
Cyclobacterium amurskyense	320787	Bacteria	FCB group	NA	Cyclobacteriaceae	Cyclobacterium
