taxa	taxid	superkingdom	clade	kingdom	family	genus
Halomonas sulfidivorans	2733488	Bacteria	NA	NA	Halomonadaceae	Halomonas
Halomonas aestuarii	1897729	Bacteria	NA	NA	Halomonadaceae	Halomonas
Halomonas profundi	2852117	Bacteria	NA	NA	Halomonadaceae	Halomonas
Zymobacter palmae	33074	Bacteria	NA	NA	Halomonadaceae	Zymobacter
Cobetia sp. L2A1	2686360	Bacteria	NA	NA	Halomonadaceae	Cobetia
Cobetia pacifica	1055101	Bacteria	NA	NA	Halomonadaceae	Cobetia
Cobetia amphilecti	1055104	Bacteria	NA	NA	Halomonadaceae	Cobetia
Neptunomonas concharum	1031538	Bacteria	NA	NA	Oceanospirillaceae	Neptunomonas
Marinomonas sp. FW-1	2071621	Bacteria	NA	NA	Oceanospirillaceae	Marinomonas
Marinomonas foliarum	491950	Bacteria	NA	NA	Oceanospirillaceae	Marinomonas
Marinomonas arctica	383750	Bacteria	NA	NA	Oceanospirillaceae	Marinomonas
Marinomonas primoryensis	178399	Bacteria	NA	NA	Oceanospirillaceae	Marinomonas
Marinomonas posidonica	936476	Bacteria	NA	NA	Oceanospirillaceae	Marinomonas
Thalassolituus oleivorans	187493	Bacteria	NA	NA	Oceanospirillaceae	Thalassolituus
Marinobacterium georgiense	48076	Bacteria	NA	NA	Oceanospirillaceae	Marinobacterium
Marinobacterium sediminicola	518898	Bacteria	NA	NA	Oceanospirillaceae	Marinobacterium
Bermanella marisrubri	207949	Bacteria	NA	NA	Oceanospirillaceae	Bermanella
Amphritea japonica	452627	Bacteria	NA	NA	Oceanospirillaceae	Amphritea
Bacterioplanes sanyensis	1249553	Bacteria	NA	NA	Oceanospirillaceae	Bacterioplanes
Alcanivorax sp. NBRC 101098	1113728	Bacteria	NA	NA	Alcanivoracaceae	Alcanivorax
Alcanivorax xenomutans	1094342	Bacteria	NA	NA	Alcanivoracaceae	Alloalcanivorax
Ketobacter alkanivorans	1917421	Bacteria	NA	NA	Alcanivoracaceae	Ketobacter
Gynuella sunshinyii	1445505	Bacteria	NA	NA	Saccharospirillaceae	Gynuella
Endozoicomonas sp. SCSIO W0465	2918516	Bacteria	NA	NA	Endozoicomonadaceae	Endozoicomonas
Oleiphilus messinensis	141451	Bacteria	NA	NA	Oleiphilaceae	Oleiphilus
Stenotrophomonas sp. ZAC14A_NAIMI4_1	2072412	Bacteria	NA	NA	Xanthomonadaceae	Stenotrophomonas
Stenotrophomonas sp. SAU14A_NAIMI4_5	2072413	Bacteria	NA	NA	Xanthomonadaceae	Stenotrophomonas
Stenotrophomonas acidaminiphila	128780	Bacteria	NA	NA	Xanthomonadaceae	Stenotrophomonas
Stenotrophomonas sp. 169	2770322	Bacteria	NA	NA	Xanthomonadaceae	Stenotrophomonas
Stenotrophomonas sp. NY11291	2939415	Bacteria	NA	NA	Xanthomonadaceae	Stenotrophomonas
Stenotrophomonas sp. LM091	1904944	Bacteria	NA	NA	Xanthomonadaceae	Stenotrophomonas
Stenotrophomonas sp. 364	2691571	Bacteria	NA	NA	Xanthomonadaceae	Stenotrophomonas
Stenotrophomonas indicatrix	2045451	Bacteria	NA	NA	Xanthomonadaceae	Stenotrophomonas
Xanthomonas sp. GW	2724121	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Xanthomonas sp. SI	2724123	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Xanthomonas sacchari	56458	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Xanthomonas cucurbitae	56453	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Xanthomonas cassavae	56450	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Xanthomonas axonopodis	53413	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Xanthomonas hyacinthi	56455	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Xanthomonas fragariae	48664	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Xanthomonas vesicatoria	56460	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Lysobacter antibioticus	84531	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Lysobacter sp. KIS68-7	2904252	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Lysobacter sp. 5GHs7-4	2904253	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Lysobacter sp. CECT 30171	2822368	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Lysobacter sp. HDW10	2714936	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Lysobacter capsici	435897	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Lysobacter soli	453783	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Lysobacter lycopersici	1324796	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Lysobacter terrestris	2865112	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Lysobacter gummosus	262324	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Lysobacter solisilvae	2763317	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Thermomonas sp. HDW16	2714945	Bacteria	NA	NA	Xanthomonadaceae	Thermomonas
Thermomonas carbonis	1463158	Bacteria	NA	NA	Xanthomonadaceae	Thermomonas
Luteimonas sp. S4-F44	2925842	Bacteria	NA	NA	Xanthomonadaceae	Luteimonas
Luteimonas sp. MC1825	2761107	Bacteria	NA	NA	Xanthomonadaceae	Luteimonas
Luteimonas sp. MC1750	2799326	Bacteria	NA	NA	Xanthomonadaceae	Luteimonas
Luteimonas chenhongjianii	2006110	Bacteria	NA	NA	Xanthomonadaceae	Luteimonas
Pseudoxanthomonas sp. X-1	2571115	Bacteria	NA	NA	Xanthomonadaceae	Pseudoxanthomonas
Xylella taiwanensis	1444770	Bacteria	NA	NA	Xanthomonadaceae	Xylella
Arenimonas daejeonensis	370777	Bacteria	NA	NA	Xanthomonadaceae	Arenimonas
Frateuria aurantia	81475	Bacteria	NA	NA	Rhodanobacteraceae	Frateuria
Frateuria sp. 5GH9-34	2898793	Bacteria	NA	NA	Rhodanobacteraceae	Frateuria
Luteibacter sp. 335	2911538	Bacteria	NA	NA	Rhodanobacteraceae	Luteibacter
Luteibacter rhizovicinus	242606	Bacteria	NA	NA	Rhodanobacteraceae	Luteibacter
Rhodanobacter denitrificans	666685	Bacteria	NA	NA	Rhodanobacteraceae	Rhodanobacter
Rhodanobacter thiooxydans	416169	Bacteria	NA	NA	Rhodanobacteraceae	Rhodanobacter
Rhodanobacter sp. FDAARGOS 1247	2778082	Bacteria	NA	NA	Rhodanobacteraceae	Rhodanobacter
Dyella thiooxydans	445710	Bacteria	NA	NA	Rhodanobacteraceae	Dyella
Dyella terrae	522259	Bacteria	NA	NA	Rhodanobacteraceae	Dyella
Dyella caseinilytica	1849581	Bacteria	NA	NA	Rhodanobacteraceae	Dyella
Dyella telluris	2763498	Bacteria	NA	NA	Rhodanobacteraceae	Dyella
Vibrio sp. THAF190c	2587865	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio sp. SCSIO 43136	2819101	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio sp. B1FLJ16	2751178	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio sp. SCSIO 43140	2819100	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio europaeus	300876	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio sinaloensis	379097	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio rumoiensis	76258	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio neptunius	170651	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio scophthalmi	45658	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio tritonius	1435069	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio ponticus	265668	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio casei	673372	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio mediterranei	689	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio hyugaensis	1534743	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio ziniensis	2711221	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio spartinae	1918945	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio chagasii	170679	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio bathopelagicus	2777577	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio zhugei	2479546	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio qinghaiensis	2025808	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio panuliri	1381081	Bacteria	NA	NA	Vibrionaceae	Vibrio
Photobacterium ganghwense	320778	Bacteria	NA	NA	Vibrionaceae	Photobacterium
Paraphotobacterium marinum	1755811	Bacteria	NA	NA	Vibrionaceae	Paraphotobacterium
Thaumasiovibrio subtropicus	1891207	Bacteria	NA	NA	Vibrionaceae	Thaumasiovibrio
Candidatus Enterovibrio luxaltus	1927128	Bacteria	NA	NA	Vibrionaceae	Enterovibrio
Salinivibrio costicola	51367	Bacteria	NA	NA	Vibrionaceae	Salinivibrio
Aeromonas sp. FDAARGOS 1411	2778060	Bacteria	NA	NA	Aeromonadaceae	Aeromonas
Aeromonas sp. FDAARGOS 1419	2778068	Bacteria	NA	NA	Aeromonadaceae	Aeromonas
Aeromonas sp. FDAARGOS 1404	2778053	Bacteria	NA	NA	Aeromonadaceae	Aeromonas
Aeromonas sp. FDAARGOS 1415	2778064	Bacteria	NA	NA	Aeromonadaceae	Aeromonas
Aeromonas sp. FDAARGOS 1417	2778066	Bacteria	NA	NA	Aeromonadaceae	Aeromonas
Aeromonas sp. FDAARGOS 1409	2778058	Bacteria	NA	NA	Aeromonadaceae	Aeromonas
Aeromonas allosaccharophila	656	Bacteria	NA	NA	Aeromonadaceae	Aeromonas
Aeromonas enteropelogenes	29489	Bacteria	NA	NA	Aeromonadaceae	Aeromonas
Oceanisphaera profunda	1416627	Bacteria	NA	NA	Aeromonadaceae	Oceanisphaera
Dongshaea marina	2047966	Bacteria	NA	NA	Aeromonadaceae	Dongshaea
Halorhodospira halochloris	1052	Bacteria	NA	NA	Ectothiorhodospiraceae	Halorhodospira
Ectothiorhodospira sp. BSL-9	1442136	Bacteria	NA	NA	Ectothiorhodospiraceae	Ectothiorhodospira
Acidihalobacter aeolianus	2792603	Bacteria	NA	NA	Ectothiorhodospiraceae	Acidihalobacter
Acidihalobacter yilgarnensis	2819280	Bacteria	NA	NA	Ectothiorhodospiraceae	Acidihalobacter
Acidihalobacter ferrooxydans	1765967	Bacteria	NA	NA	Ectothiorhodospiraceae	Acidihalobacter
Thioalkalivibrio paradoxus	108010	Bacteria	NA	NA	Ectothiorhodospiraceae	Thioalkalivibrio
Spiribacter salinus	1335746	Bacteria	NA	NA	Ectothiorhodospiraceae	Spiribacter
Spiribacter curvatus	1335757	Bacteria	NA	NA	Ectothiorhodospiraceae	Spiribacter
Alkalilimnicola ehrlichii	351052	Bacteria	NA	NA	Ectothiorhodospiraceae	Alkalilimnicola
Allochromatium vinosum	1049	Bacteria	NA	NA	Chromatiaceae	Allochromatium
Rheinheimera mangrovi	2498451	Bacteria	NA	NA	Chromatiaceae	Rheinheimera
Candidatus Nitrosacidococcus tergens	553981	Bacteria	NA	NA	Chromatiaceae	Candidatus Nitrosacidococcus
Wenzhouxiangella marina	1579979	Bacteria	NA	NA	Wenzhouxiangellaceae	Wenzhouxiangella
Legionella sp. PC997	2755562	Bacteria	NA	NA	Legionellaceae	Legionella
Legionella sp. MW5194	2662448	Bacteria	NA	NA	Legionellaceae	Legionella
Legionella jordanis	456	Bacteria	NA	NA	Legionellaceae	Legionella
Legionella adelaidensis	45056	Bacteria	NA	NA	Legionellaceae	Legionella
Tatlockia micdadei	451	Bacteria	NA	NA	Legionellaceae	Tatlockia
Francisella marina	2249302	Bacteria	NA	NA	Francisellaceae	Francisella
Francisella sp. Scap27	2589986	Bacteria	NA	NA	Francisellaceae	Francisella
Francisella adeliensis	2007306	Bacteria	NA	NA	Francisellaceae	Francisella
Francisella persica	954	Bacteria	NA	NA	Francisellaceae	Francisella
Francisella salina	573569	Bacteria	NA	NA	Francisellaceae	Francisella
Francisella hispaniensis	622488	Bacteria	NA	NA	Francisellaceae	Francisella
Allofrancisella inopinata	1085647	Bacteria	NA	NA	Francisellaceae	Allofrancisella
Allofrancisella guangzhouensis	594679	Bacteria	NA	NA	Francisellaceae	Allofrancisella
Thiosulfatimonas sediminis	2675054	Bacteria	NA	NA	Piscirickettsiaceae	Thiosulfatimonas
Thiomicrorhabdus xiamenensis	2739063	Bacteria	NA	NA	Piscirickettsiaceae	Thiomicrorhabdus
Thiomicrorhabdus sediminis	2580412	Bacteria	NA	NA	Piscirickettsiaceae	Thiomicrorhabdus
Thiomicrorhabdus sp. Am19	2791037	Bacteria	NA	NA	Piscirickettsiaceae	Thiomicrorhabdus
Thiomicrospira aerophila	92245	Bacteria	NA	NA	Piscirickettsiaceae	Thiomicrospira
Thiomicrospira microaerophila	406020	Bacteria	NA	NA	Piscirickettsiaceae	Thiomicrospira
Hydrogenovibrio thermophilus	265883	Bacteria	NA	NA	Piscirickettsiaceae	Hydrogenovibrio
Thiothrix subterranea	2735563	Bacteria	NA	NA	Thiotrichaceae	Thiothrix
Microbulbifer sp. YPW16	2904242	Bacteria	NA	NA	Microbulbiferaceae	Microbulbifer
Microbulbifer sp. A4B17	359370	Bacteria	NA	NA	Microbulbiferaceae	Microbulbifer
Microbulbifer sp. SH-1	2681547	Bacteria	NA	NA	Microbulbiferaceae	Microbulbifer
Cellvibrio sp. PSBB006	1987723	Bacteria	NA	NA	Cellvibrionaceae	Cellvibrio
Cellvibrio sp. KY-YJ-3	454662	Bacteria	NA	NA	Cellvibrionaceae	Cellvibrio
Teredinibacter turnerae	2426	Bacteria	NA	NA	Cellvibrionaceae	Teredinibacter
Simiduia agarivorans	447471	Bacteria	NA	NA	Cellvibrionaceae	Simiduia
Marinagarivorans sp. GE09	2721545	Bacteria	NA	NA	Cellvibrionaceae	Marinagarivorans
Halioglobus japonicus	930805	Bacteria	NA	NA	Halieaceae	Halioglobus
Kineobactrum salinum	2708301	Bacteria	NA	NA	Halieaceae	Kineobactrum
Spongiibacter sp. IMCC21906	1620392	Bacteria	NA	NA	Spongiibacteraceae	Spongiibacter
Methylomonas sp. LL1	2785785	Bacteria	NA	NA	Methylococcaceae	Methylomonas
Methylomonas sp. LW13	107637	Bacteria	NA	NA	Methylococcaceae	Methylomonas
Methylomonas sp. EFPC1	2812647	Bacteria	NA	NA	Methylococcaceae	Methylomonas
Methylomonas methanica	421	Bacteria	NA	NA	Methylococcaceae	Methylomonas
Methylomonas rhizoryzae	2608981	Bacteria	NA	NA	Methylococcaceae	Methylomonas
Methylomicrobium sp. wino1	2049332	Bacteria	NA	NA	Methylococcaceae	Methylomicrobium
Methylococcus sp. EFPC2	2812648	Bacteria	NA	NA	Methylococcaceae	Methylococcus
Methylococcus capsulatus	414	Bacteria	NA	NA	Methylococcaceae	Methylococcus
Methylocaldum marinum	1432792	Bacteria	NA	NA	Methylococcaceae	Methylocaldum
Methylotuvimicrobium buryatense	95641	Bacteria	NA	NA	Methylococcaceae	Methylotuvimicrobium
Methylotuvimicrobium alcaliphilum	271065	Bacteria	NA	NA	Methylococcaceae	Methylotuvimicrobium
Candidatus Ruthia endofausta	2738852	Bacteria	sulfur-oxidizing symbionts	NA	NA	Candidatus Ruthia
Candidatus Vesicomyosocius sp. SY067_SCS001	2732590	Bacteria	sulfur-oxidizing symbionts	NA	NA	Candidatus Vesicomyosocius
Bathymodiolus septemdierum thioautotrophic gill symbiont	113267	Bacteria	sulfur-oxidizing symbionts	NA	NA	NA
Candidatus Endoriftia persephone	393765	Bacteria	sulfur-oxidizing symbionts	NA	NA	Candidatus Endoriftia
Candidatus Thioglobus autotrophicus	1705394	Bacteria	NA	NA	NA	Candidatus Thioglobus
Gallaecimonas mangrovi	2291597	Bacteria	NA	NA	NA	Gallaecimonas
Kangiella profundi	1561924	Bacteria	NA	NA	Kangiellaceae	Kangiella
Immundisolibacter cernigliae	1810504	Bacteria	NA	NA	Immundisolibacteraceae	Immundisolibacter
Terrihabitans soli	708113	Bacteria	NA	NA	NA	Terrihabitans
Nordella sp. HKS 07	2712222	Bacteria	NA	NA	NA	Nordella
Mesorhizobium sp. 113-3-3	2744516	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1	2493681	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium sp. M2A.F.Ca.ET.046.03.2.1	2493674	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium sp. 131-2-1	2744518	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium sp. 113-1-2	2744515	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1	2493669	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium sp. NZP2298	2483403	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2	2493668	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium sp. L-2-11	2744521	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium sp. B2-8-5	2589903	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium sp. L-8-3	2744522	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1	2493676	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1	2493678	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium sp. M1A.F.Ca.IN.022.06.1.1	2493680	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1	2493670	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1	2493677	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1	2493672	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium sp. J8	2777475	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium sp. WSM1497	278153	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium erdmanii	1777866	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium ciceri	39645	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium loti	381	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Phyllobacterium sp. T1018	555316	Bacteria	NA	NA	Phyllobacteriaceae	Phyllobacterium
Phyllobacterium sp. T1293	555317	Bacteria	NA	NA	Phyllobacteriaceae	Phyllobacterium
Lentilitoribacter sp. Alg239-R112	2305987	Bacteria	NA	NA	Phyllobacteriaceae	Lentilitoribacter
Nitratireductor sp. OM-1	1756988	Bacteria	NA	NA	Phyllobacteriaceae	Nitratireductor
Nitratireductor sp. SY7	2599600	Bacteria	NA	NA	Phyllobacteriaceae	Nitratireductor
Aquibium oceanicum	1670800	Bacteria	NA	NA	Phyllobacteriaceae	Aquibium
Oricola thermophila	2742145	Bacteria	NA	NA	Phyllobacteriaceae	Oricola
Aminobacter aminovorans	83263	Bacteria	NA	NA	Phyllobacteriaceae	Aminobacter
Aminobacter sp. SR38	2774562	Bacteria	NA	NA	Phyllobacteriaceae	Aminobacter
Roseitalea porphyridii	1852022	Bacteria	NA	NA	Phyllobacteriaceae	Roseitalea
Rhizobium sp. ACO-34A	1571470	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Rhizobium sp. BG4	2613770	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Rhizobium sp. X9	2815360	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Rhizobium sp. CIAT894	2020312	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Rhizobium sp. K102	2918527	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Rhizobium sp. TAL182	2020313	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Rhizobium sp. L51/94	2819999	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Rhizobium sp. 007	2785056	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Rhizobium leguminosarum	384	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Rhizobium tropici	398	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Rhizobium acidisoli	1538158	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Rhizobium bangladeshense	1138189	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Rhizobium jaguaris	1312183	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Rhizobium rosettiformans	1368430	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Rhizobium etli	29449	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Rhizobium gallicum	56730	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Rhizobium binae	1138190	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Rhizobium lentis	1138194	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Rhizobium phaseoli	396	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Rhizobium pseudoryzae	379684	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Agrobacterium vitis	373	Bacteria	NA	NA	Rhizobiaceae	Agrobacterium
Agrobacterium rubi	28099	Bacteria	NA	NA	Rhizobiaceae	Agrobacterium
Agrobacterium sp. T29	2580515	Bacteria	NA	NA	Rhizobiaceae	Agrobacterium
